 3.800000e-01 	 3.702029e-06 	 1.221251e-04 	 6.378370e-05 	 -4.320966e-06 	 -5.550895e-05 	 -1.522315e-04 	 5.759013e-07 	 2.503382e-05 	 -1.782997e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 4.000000e-01 	 3.988368e-06 	 1.178382e-04 	 6.316827e-05 	 -3.892529e-07 	 -5.593334e-05 	 -1.503914e-04 	 6.499419e-07 	 2.630949e-05 	 -1.894014e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 4.200000e-01 	 4.274804e-06 	 1.136928e-04 	 6.255725e-05 	 3.392443e-06 	 -5.633577e-05 	 -1.485559e-04 	 7.297092e-07 	 2.757286e-05 	 -2.005881e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 4.400000e-01 	 4.561357e-06 	 1.096885e-04 	 6.195253e-05 	 7.029032e-06 	 -5.671800e-05 	 -1.467244e-04 	 8.152053e-07 	 2.882400e-05 	 -2.118553e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 4.600000e-01 	 4.848008e-06 	 1.058239e-04 	 6.135559e-05 	 1.052551e-05 	 -5.708148e-05 	 -1.448968e-04 	 9.064325e-07 	 3.006305e-05 	 -2.231989e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 4.800000e-01 	 5.134705e-06 	 1.020971e-04 	 6.076757e-05 	 1.388689e-05 	 -5.742747e-05 	 -1.430730e-04 	 1.003393e-06 	 3.129016e-05 	 -2.346152e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 5.000000e-01 	 5.421367e-06 	 9.850591e-05 	 6.018933e-05 	 1.711816e-05 	 -5.775706e-05 	 -1.412533e-04 	 1.106087e-06 	 3.250551e-05 	 -2.461007e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 5.200000e-01 	 5.707888e-06 	 9.504742e-05 	 5.962151e-05 	 2.022423e-05 	 -5.807120e-05 	 -1.394380e-04 	 1.214514e-06 	 3.370930e-05 	 -2.576521e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 5.400000e-01 	 5.994147e-06 	 9.171865e-05 	 5.906459e-05 	 2.320993e-05 	 -5.837073e-05 	 -1.376277e-04 	 1.328672e-06 	 3.490173e-05 	 -2.692663e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 5.600000e-01 	 6.280012e-06 	 8.851631e-05 	 5.851890e-05 	 2.607997e-05 	 -5.865640e-05 	 -1.358231e-04 	 1.448555e-06 	 3.608302e-05 	 -2.809404e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 5.800000e-01 	 6.565342e-06 	 8.543701e-05 	 5.798465e-05 	 2.883893e-05 	 -5.892889e-05 	 -1.340247e-04 	 1.574155e-06 	 3.725340e-05 	 -2.926717e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 6.000000e-01 	 6.849997e-06 	 8.247722e-05 	 5.746195e-05 	 3.149124e-05 	 -5.918882e-05 	 -1.322334e-04 	 1.705462e-06 	 3.841309e-05 	 -3.044575e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 6.200000e-01 	 7.133837e-06 	 7.963334e-05 	 5.695086e-05 	 3.404122e-05 	 -5.943676e-05 	 -1.304500e-04 	 1.842462e-06 	 3.956233e-05 	 -3.162953e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 6.400000e-01 	 7.416723e-06 	 7.690177e-05 	 5.645133e-05 	 3.649301e-05 	 -5.967324e-05 	 -1.286751e-04 	 1.985139e-06 	 4.070135e-05 	 -3.281826e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 6.600000e-01 	 7.698523e-06 	 7.427885e-05 	 5.596331e-05 	 3.885060e-05 	 -5.989873e-05 	 -1.269097e-04 	 2.133473e-06 	 4.183038e-05 	 -3.401173e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 6.800000e-01 	 7.979110e-06 	 7.176098e-05 	 5.548666e-05 	 4.111786e-05 	 -6.011370e-05 	 -1.251544e-04 	 2.287443e-06 	 4.294964e-05 	 -3.520970e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 7.000000e-01 	 8.258367e-06 	 6.934456e-05 	 5.502122e-05 	 4.329849e-05 	 -6.031856e-05 	 -1.234101e-04 	 2.447026e-06 	 4.405938e-05 	 -3.641198e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 7.200000e-01 	 8.536181e-06 	 6.702604e-05 	 5.456680e-05 	 4.539603e-05 	 -6.051373e-05 	 -1.216775e-04 	 2.612193e-06 	 4.515980e-05 	 -3.761835e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 7.400000e-01 	 8.812448e-06 	 6.480193e-05 	 5.412318e-05 	 4.741391e-05 	 -6.069958e-05 	 -1.199574e-04 	 2.782917e-06 	 4.625114e-05 	 -3.882862e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 7.600000e-01 	 9.087072e-06 	 6.266880e-05 	 5.369011e-05 	 4.935541e-05 	 -6.087646e-05 	 -1.182503e-04 	 2.959166e-06 	 4.733360e-05 	 -4.004261e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 7.800000e-01 	 9.359963e-06 	 6.062329e-05 	 5.326734e-05 	 5.122365e-05 	 -6.104472e-05 	 -1.165570e-04 	 3.140907e-06 	 4.840740e-05 	 -4.126014e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
